row,col
1413,5960
1413,5961
1413,5962
1413,5963
1413,5964
1413,5965
1414,5948
1414,5949
1414,5950
1414,5951
1414,5952
1414,5953
1414,5954
1414,5955
1414,5956
1414,5957
1414,5958
1414,5959
1414,5960
1414,5961
1414,5962
1414,5963
1414,5964
1414,5965
1414,5966
1414,5967
1415,5949
1415,5950
1415,5951
1415,5952
1415,5953
1415,5954
1415,5955
1415,5956
1415,5957
1415,5958
1415,5959
1415,5960
1415,5966
1415,5967
1415,5968
1416,5950
1416,5951
1416,5952
1416,5953
1416,5954
1416,5955
1416,5956
1416,5968
1416,5969
1416,5970
1416,5971
1416,5972
1417,5952
1417,5953
1417,5954
1417,5955
1417,5970
1417,5971
1417,5972
1417,5973
1418,5942
1418,5943
1418,5944
1418,5950
1418,5951
1418,5952
1418,5953
1418,5954
1418,5955
1418,5973
1418,5974
1418,5975
1419,5942
1419,5943
1419,5944
1419,5945
1419,5946
1419,5947
1419,5949
1419,5950
1419,5951
1419,5952
1419,5953
1419,5954
1419,5974
1420,5943
1420,5944
1420,5945
1420,5946
1420,5947
1420,5948
1420,5951
1420,5952
1420,5971
1421,5951
1422,5950
1422,5962
1422,5963
1423,5949
1423,5950
1423,5963
1423,5964
1423,5965
1423,5966
1424,5950
1424,5965
1424,5966
1425,5952
1425,5953
1426,5953
1426,5954
1427,5956
2166,4895
2166,4896
2166,4897
2167,4898
3054,3701
3055,3700
3055,3701
3055,3702
3055,3703
3056,3700
3056,3701
3056,3702
3057,3701
3057,3702
3058,3701
3058,3702
3059,3701
3059,3702
3060,3702
3061,3702
3062,3703
3063,3703
3065,3703
3066,3471
3066,3703
3066,3704
3067,3465
3067,3466
3067,3467
3067,3468
3067,3469
3067,3470
3067,3471
3067,3472
3067,3473
3067,3703
3067,3704
3067,3705
3068,3464
3068,3465
3068,3466
3068,3467
3068,3468
3068,3469
3068,3470
3068,3471
3068,3472
3068,3473
3068,3474
3068,3475
3068,3476
3068,3477
3068,3478
3068,3479
3068,3703
3068,3704
3068,3705
3069,3463
3069,3464
3069,3465
3069,3466
3069,3467
3069,3468
3069,3469
3069,3470
3069,3471
3069,3472
3069,3473
3069,3474
3069,3475
3069,3476
3069,3477
3069,3478
3069,3479
3069,3704
3069,3705
3069,3713
3070,3462
3070,3463
3070,3464
3070,3465
3070,3466
3070,3467
3070,3468
3070,3469
3070,3470
3070,3471
3070,3472
3070,3473
3070,3474
3070,3475
3070,3476
3070,3477
3070,3478
3070,3479
3070,3704
3070,3705
3070,3713
3071,3461
3071,3462
3071,3463
3071,3464
3071,3465
3071,3466
3071,3467
3071,3468
3071,3469
3071,3470
3071,3471
3071,3472
3071,3473
3071,3474
3071,3475
3071,3476
3071,3705
3071,3712
3071,3713
3072,3461
3072,3462
3072,3463
3072,3464
3072,3465
3072,3466
3072,3467
3072,3468
3072,3470
3072,3711
3072,3713
3073,3709
3073,3710
3206,3737
3206,3738
3206,3739
3206,3740
3206,4348
3207,3737
3207,3738
3207,3739
3207,3740
3207,4345
3208,3736
3208,3737
3208,3738
3208,4343
3208,4344
3209,3735
3209,3736
3209,3737
3209,4342
3210,3734
3210,3735
3210,3766
3210,4342
3211,3734
3211,3735
3211,3752
3211,3753
3211,3754
3211,3756
3211,3757
3211,3758
3211,3765
3211,4342
3212,3734
3212,3735
3212,3742
3212,3743
3212,3744
3212,3745
3212,3746
3212,3747
3212,3751
3212,3752
3212,3753
3212,3754
3212,3755
3212,3756
3212,3757
3212,3758
3212,3759
3212,3760
3212,3761
3212,3765
3212,3766
3212,4341
3213,3734
3213,3735
3213,3742
3213,3743
3213,3744
3213,3745
3213,3746
3213,3747
3213,3748
3213,3749
3213,3750
3213,3751
3213,3756
3213,3757
3213,3758
3213,3759
3213,3760
3213,3761
3213,3762
3213,3764
3213,3765
3213,3766
3213,3767
3213,4341
3214,3734
3214,3735
3214,3743
3214,3744
3214,3745
3214,3746
3214,3747
3214,3748
3214,3749
3214,3759
3214,3760
3214,3761
3214,3762
3214,3763
3214,3764
3214,3765
3214,3766
3214,3767
3215,3734
3215,3735
3215,3761
3215,3762
3215,3763
3215,3764
3215,3765
3215,3766
3215,3767
3215,3768
3215,3769
3215,4340
3216,3733
3216,3734
3216,3762
3216,3763
3216,3764
3216,3765
3216,3766
3216,3767
3216,3768
3216,3769
3216,3770
3216,3771
3216,3772
3216,3773
3216,4340
3217,3733
3217,3734
3217,3770
3217,3771
3217,3772
3217,3773
3217,3774
3217,4339
3217,4340
3217,4343
3218,3733
3218,3734
3218,3735
3218,3771
3218,3772
3218,3773
3218,3774
3218,3775
3218,3779
3218,3780
3218,3781
3218,3782
3218,4339
3218,4340
3218,4342
3219,3733
3219,3734
3219,3735
3219,3772
3219,3773
3219,3774
3219,3775
3219,3776
3219,3777
3219,3778
3219,3779
3219,3780
3219,3781
3219,3782
3219,3783
3219,3784
3219,3785
3219,4339
3219,4340
3220,3734
3220,3764
3220,3765
3220,3774
3220,3775
3220,3776
3220,3777
3220,3778
3220,3779
3220,3780
3220,3784
3220,3785
3220,3786
3220,3787
3220,3788
3221,3733
3221,3734
3221,3764
3221,3765
3221,3766
3221,3767
3221,3776
3221,3777
3221,3778
3221,3779
3221,3786
3221,3787
3221,3788
3221,3789
3222,3733
3222,3734
3222,3763
3222,3764
3222,3765
3222,3766
3222,3767
3222,3768
3222,3769
3222,3790
3222,3791
3222,3792
3223,3733
3223,3734
3223,3735
3223,3761
3223,3762
3223,3763
3223,3764
3223,3765
3223,3766
3223,3767
3223,3768
3223,3769
3223,3770
3223,3771
3223,3772
3223,3793
3223,3794
3224,3732
3224,3733
3224,3734
3224,3760
3224,3761
3224,3768
3224,3769
3224,3770
3224,3771
3224,3775
3224,3776
3224,3777
3224,3806
3224,3807
3224,3808
3225,3732
3225,3733
3225,3734
3225,3735
3225,3736
3225,3758
3225,3759
3225,3760
3225,3776
3225,3777
3225,3778
3225,3794
3225,3804
3225,3805
3225,3806
3226,3729
3226,3730
3226,3731
3226,3732
3226,3733
3226,3734
3226,3735
3226,3736
3226,3737
3226,3738
3226,3757
3226,3758
3226,3777
3226,3778
3226,3779
3226,3790
3226,3791
3226,3792
3226,3804
3226,3805
3227,3727
3227,3728
3227,3729
3227,3730
3227,3731
3227,3732
3227,3733
3227,3734
3227,3739
3227,3740
3227,3757
3227,3777
3227,3778
3227,3779
3227,3780
3227,3781
3227,3804
3227,3805
3228,3727
3228,3728
3228,3729
3228,3730
3228,3731
3228,3732
3228,3740
3228,3741
3228,3757
3228,3777
3228,3778
3228,3779
3228,3780
3228,3781
3228,3782
3228,3786
3229,3726
3229,3727
3229,3728
3229,3729
3229,3730
3229,3731
3229,3732
3229,3741
3229,3742
3229,3744
3229,3745
3229,3746
3229,3747
3229,3748
3229,3777
3229,3778
3229,3779
3229,3780
3229,3781
3229,3782
3229,3783
3229,3785
3230,3726
3230,3727
3230,3728
3230,3729
3230,3730
3230,3731
3230,3732
3230,3741
3230,3742
3230,3743
3230,3748
3230,3749
3230,3806
3231,3726
3231,3727
3231,3728
3231,3729
3231,3730
3231,3731
3231,3741
3231,3742
3231,3748
3231,3749
3231,3753
3231,3754
3231,3755
3231,3756
3231,3805
3231,3806
3231,3815
3232,3725
3232,3726
3232,3727
3232,3728
3232,3729
3232,3730
3232,3731
3232,3741
3232,3742
3232,3748
3232,3749
3232,3750
3232,3754
3232,3755
3232,3756
3232,3757
3232,3805
3232,3806
3233,3724
3233,3725
3233,3726
3233,3727
3233,3728
3233,3729
3233,3730
3233,3731
3233,3741
3233,3748
3233,3749
3233,3750
3233,3751
3233,3752
3233,3753
3233,3754
3233,3755
3233,3756
3233,3757
3233,3758
3233,3759
3233,3805
3233,3806
3234,3724
3234,3725
3234,3726
3234,3727
3234,3728
3234,3729
3234,3730
3234,3731
3234,3749
3234,3750
3234,3751
3234,3752
3234,3753
3234,3754
3234,3755
3234,3756
3234,3757
3234,3758
3234,3759
3234,3760
3234,3802
3234,3803
3234,3804
3234,3805
3234,3806
3234,3818
3234,3819
3235,3723
3235,3724
3235,3725
3235,3726
3235,3727
3235,3728
3235,3729
3235,3730
3235,3731
3235,3732
3235,3749
3235,3750
3235,3751
3235,3752
3235,3753
3235,3758
3235,3759
3235,3760
3235,3799
3235,3800
3235,3801
3235,3802
3235,3803
3235,3804
3235,3805
3235,3806
3235,3819
3236,3723
3236,3724
3236,3725
3236,3726
3236,3727
3236,3728
3236,3729
3236,3730
3236,3731
3236,3732
3236,3733
3236,3750
3236,3751
3236,3752
3236,3753
3236,3760
3236,3792
3236,3793
3236,3794
3236,3795
3236,3796
3236,3797
3236,3798
3236,3799
3236,3800
3236,3801
3237,3722
3237,3723
3237,3724
3237,3725
3237,3732
3237,3733
3237,3734
3237,3750
3237,3751
3237,3752
3237,3753
3237,3754
3237,3787
3237,3788
3237,3789
3237,3790
3237,3791
3237,3792
3237,3797
3237,3798
3238,3716
3238,3717
3238,3721
3238,3722
3238,3723
3238,3724
3238,3733
3238,3734
3238,3751
3238,3752
3238,3753
3238,3754
3238,3785
3239,3716
3239,3717
3239,3718
3239,3719
3239,3720
3239,3721
3239,3722
3239,3723
3239,3724
3239,3725
3239,3726
3239,3734
3239,3752
3239,3753
3239,3754
3239,3755
3239,3762
3239,3783
3239,3784
3240,3717
3240,3718
3240,3719
3240,3720
3240,3721
3240,3722
3240,3723
3240,3724
3240,3725
3240,3726
3240,3727
3240,3728
3240,3752
3240,3753
3240,3754
3240,3762
3240,3763
3240,3764
3240,3780
3240,3782
3241,3718
3241,3719
3241,3720
3241,3721
3241,3722
3241,3723
3241,3724
3241,3725
3241,3726
3241,3727
3241,3728
3241,3736
3241,3753
3241,3754
3241,3758
3241,3759
3241,3761
3241,3762
3241,3763
3241,3764
3241,3765
3241,3779
3242,3722
3242,3723
3242,3724
3242,3725
3242,3726
3242,3727
3242,3728
3242,3729
3242,3730
3242,3736
3242,3755
3242,3756
3242,3757
3242,3766
3242,3778
3243,3722
3243,3723
3243,3724
3243,3725
3243,3726
3243,3727
3243,3728
3243,3729
3243,3730
3243,3731
3243,3732
3243,3733
3243,3736
3243,3745
3243,3755
3243,3756
3243,3757
3243,3777
3244,3724
3244,3725
3244,3726
3244,3727
3244,3728
3244,3729
3244,3730
3244,3731
3244,3732
3244,3733
3244,3734
3244,3735
3244,3736
3244,3744
3244,3745
3244,3746
3244,3747
3244,3755
3244,3756
3244,3757
3244,3768
3244,3777
3244,3778
3245,3725
3245,3726
3245,3727
3245,3728
3245,3729
3245,3730
3245,3731
3245,3732
3245,3733
3245,3734
3245,3735
3245,3736
3245,3741
3245,3742
3245,3743
3245,3744
3245,3745
3245,3746
3245,3747
3245,3755
3245,3756
3245,3757
3245,3758
3245,3759
3245,3776
3245,3777
3245,3778
3246,3724
3246,3725
3246,3726
3246,3727
3246,3728
3246,3729
3246,3730
3246,3731
3246,3732
3246,3733
3246,3734
3246,3735
3246,3736
3246,3737
3246,3740
3246,3741
3246,3742
3246,3743
3246,3744
3246,3745
3246,3746
3246,3747
3246,3754
3246,3755
3246,3756
3246,3757
3246,3758
3246,3759
3246,3777
3246,3778
3246,3779
3247,3725
3247,3726
3247,3727
3247,3730
3247,3731
3247,3732
3247,3733
3247,3734
3247,3735
3247,3736
3247,3737
3247,3738
3247,3740
3247,3741
3247,3742
3247,3743
3247,3744
3247,3745
3247,3746
3247,3749
3247,3753
3247,3754
3247,3757
3247,3758
3247,3759
3247,3777
3247,3778
3247,3779
3247,3780
3247,3781
3247,3824
3248,3729
3248,3730
3248,3731
3248,3732
3248,3733
3248,3734
3248,3735
3248,3736
3248,3737
3248,3738
3248,3739
3248,3740
3248,3741
3248,3742
3248,3743
3248,3744
3248,3745
3248,3746
3248,3750
3248,3751
3248,3752
3248,3776
3248,3777
3248,3778
3248,3779
3248,3780
3248,3781
3248,3782
3249,3729
3249,3730
3249,3731
3249,3732
3249,3733
3249,3734
3249,3735
3249,3736
3249,3737
3249,3738
3249,3739
3249,3740
3249,3741
3249,3742
3249,3743
3249,3744
3249,3745
3249,3746
3249,3775
3249,3776
3249,3777
3249,3778
3249,3779
3249,3780
3249,3781
3249,3816
3249,3817
3249,3818
3250,3729
3250,3730
3250,3731
3250,3732
3250,3733
3250,3734
3250,3735
3250,3736
3250,3737
3250,3738
3250,3739
3250,3740
3250,3741
3250,3742
3250,3743
3250,3744
3250,3745
3250,3746
3250,3747
3250,3815
3250,3816
3250,3817
3250,3818
3250,3819
3251,3730
3251,3731
3251,3732
3251,3733
3251,3734
3251,3735
3251,3736
3251,3737
3251,3738
3251,3739
3251,3740
3251,3741
3251,3742
3251,3743
3251,3744
3251,3745
3251,3746
3251,3747
3251,3814
3251,3815
3251,3816
3251,3817
3251,3818
3251,3819
3252,3647
3252,3730
3252,3731
3252,3732
3252,3733
3252,3734
3252,3735
3252,3736
3252,3737
3252,3738
3252,3739
3252,3740
3252,3741
3252,3742
3252,3743
3252,3744
3252,3745
3252,3746
3252,3747
3252,3815
3252,3816
3252,3817
3252,3818
3252,3819
3252,3820
3252,3821
3253,3645
3253,3646
3253,3647
3253,3648
3253,3726
3253,3727
3253,3730
3253,3731
3253,3732
3253,3733
3253,3738
3253,3742
3253,3743
3253,3744
3253,3745
3253,3746
3253,3747
3253,3816
3253,3817
3253,3818
3253,3819
3253,3820
3253,3821
3253,3822
3254,3646
3254,3725
3254,3726
3254,3727
3254,3728
3254,3729
3254,3730
3254,3731
3254,3732
3254,3733
3254,3734
3254,3735
3254,3744
3254,3745
3254,3746
3254,3747
3254,3748
3254,3749
3254,3819
3254,3820
3254,3821
3254,3822
3255,3646
3255,3647
3255,3725
3255,3726
3255,3727
3255,3728
3255,3729
3255,3730
3255,3731
3255,3732
3255,3745
3255,3748
3255,3749
3255,3750
3255,3820
3255,3821
3255,3822
3255,3823
3256,3646
3256,3647
3256,3728
3256,3729
3256,3730
3256,3731
3256,3732
3256,3750
3256,3751
3256,3821
3256,3822
3256,3823
3257,3646
3257,3647
3257,3729
3257,3730
3257,3731
3257,3732
3257,3733
3257,3750
3257,3751
3257,3821
3257,3822
3257,3823
3258,3647
3258,3648
3258,3750
3258,3751
3258,3752
3258,3821
3258,3822
3258,3823
3258,3824
3258,3828
3259,3647
3259,3648
3259,3750
3259,3751
3259,3752
3259,3821
3259,3822
3259,3823
3259,3824
3260,3584
3260,3585
3260,3586
3260,3589
3260,3590
3260,3591
3260,3592
3260,3593
3260,3648
3260,3649
3260,3735
3260,3751
3260,3752
3260,3753
3260,3823
3260,3824
3260,3825
3260,3830
3261,3578
3261,3579
3261,3580
3261,3581
3261,3582
3261,3583
3261,3584
3261,3585
3261,3586
3261,3587
3261,3588
3261,3589
3261,3590
3261,3594
3261,3595
3261,3596
3261,3597
3261,3648
3261,3649
3261,3735
3261,3736
3261,3752
3261,3753
3261,3754
3261,3824
3261,3825
3261,3826
3262,3578
3262,3579
3262,3580
3262,3581
3262,3582
3262,3583
3262,3595
3262,3596
3262,3597
3262,3598
3262,3648
3262,3649
3262,3735
3262,3736
3262,3745
3262,3746
3262,3753
3262,3754
3262,3819
3262,3824
3262,3825
3262,3826
3263,3579
3263,3580
3263,3581
3263,3582
3263,3583
3263,3598
3263,3599
3263,3600
3263,3601
3263,3602
3263,3603
3263,3648
3263,3649
3263,3650
3263,3735
3263,3736
3263,3746
3263,3747
3263,3753
3263,3754
3263,3755
3263,3818
3263,3824
3263,3825
3264,3579
3264,3604
3264,3605
3264,3649
3264,3650
3264,3734
3264,3735
3264,3736
3264,3748
3264,3754
3264,3755
3264,3817
3264,3818
3265,3579
3265,3606
3265,3649
3265,3650
3265,3731
3265,3732
3265,3734
3265,3735
3265,3736
3265,3749
3265,3753
3265,3754
3265,3755
3266,3580
3266,3607
3266,3649
3266,3650
3266,3729
3266,3730
3266,3731
3266,3732
3266,3733
3266,3735
3266,3736
3266,3750
3266,3751
3266,3752
3266,3753
3266,3754
3266,3755
3266,3756
3267,3580
3267,3608
3267,3647
3267,3648
3267,3649
3267,3650
3267,3728
3267,3729
3267,3730
3267,3733
3267,3735
3267,3736
3267,3737
3267,3752
3267,3753
3267,3754
3267,3755
3267,3756
3267,3757
3268,3580
3268,3581
3268,3593
3268,3609
3268,3648
3268,3649
3268,3650
3268,3727
3268,3728
3268,3729
3268,3733
3268,3734
3268,3735
3268,3736
3269,3580
3269,3581
3269,3582
3269,3583
3269,3593
3269,3594
3269,3610
3269,3648
3269,3649
3269,3650
3269,3727
3269,3728
3269,3729
3269,3733
3269,3734
3269,3735
3269,3736
3269,3737
3269,3738
3270,3579
3270,3580
3270,3581
3270,3582
3270,3583
3270,3584
3270,3585
3270,3586
3270,3591
3270,3592
3270,3593
3270,3594
3270,3595
3270,3611
3270,3649
3270,3650
3270,3651
3270,3728
3270,3729
3270,3730
3270,3731
3270,3734
3270,3735
3270,3736
3270,3737
3270,3738
3271,3578
3271,3579
3271,3580
3271,3581
3271,3582
3271,3583
3271,3584
3271,3585
3271,3586
3271,3587
3271,3588
3271,3589
3271,3590
3271,3591
3271,3592
3271,3593
3271,3594
3271,3595
3271,3596
3271,3597
3271,3611
3271,3612
3271,3613
3271,3614
3271,3650
3271,3651
3271,3652
3271,3653
3271,3728
3271,3729
3271,3730
3271,3731
3271,3732
3271,3737
3272,3578
3272,3579
3272,3580
3272,3581
3272,3582
3272,3583
3272,3584
3272,3585
3272,3586
3272,3587
3272,3588
3272,3596
3272,3597
3272,3611
3272,3612
3272,3613
3272,3614
3272,3652
3272,3653
3272,3731
3272,3732
3273,3578
3273,3579
3273,3584
3273,3585
3273,3652
3273,3653
3273,3654
3273,3731
3273,3732
3274,3579
3274,3614
3274,3653
3274,3654
3274,3731
3274,3732
3275,3579
3275,3580
3275,3614
3275,3731
3275,3732
3275,3736
3275,3737
3275,3738
3275,3748
3276,3580
3276,3581
3276,3731
3276,3732
3276,3733
3276,3736
3276,3737
3276,3738
3276,3739
3276,3748
3277,3580
3277,3581
3277,3582
3277,3583
3277,3584
3277,3603
3277,3604
3277,3605
3277,3606
3277,3732
3277,3733
3277,3734
3277,3735
3277,3738
3277,3739
3277,3740
3277,3747
3277,3748
3277,3749
3277,3750
3278,3582
3278,3584
3278,3585
3278,3586
3278,3606
3278,3607
3278,3608
3278,3733
3278,3734
3278,3739
3278,3740
3278,3751
3279,3606
3279,3607
3279,3608
3279,3609
3279,3610
3279,3739
3279,3740
3279,3753
3280,3591
3280,3592
3280,3606
3280,3607
3280,3608
3280,3609
3280,3610
3280,3611
3280,3740
3280,3741
3281,3607
3281,3608
3281,3609
3281,3610
3281,3611
3281,3615
3281,3740
3281,3741
3281,3750
3281,3751
3281,3752
3281,3753
3281,3754
3282,3609
3282,3610
3282,3611
3282,3615
3282,3739
3282,3740
3282,3741
3282,3746
3282,3747
3282,3748
3282,3749
3282,3750
3282,3751
3282,3752
3282,3753
3282,3754
3283,3610
3283,3611
3283,3612
3283,3615
3283,3616
3283,3739
3283,3740
