row,col
3811,5783
3811,5784
3812,3976
3812,3982
3812,3983
3812,5681
3812,5706
3812,5711
3812,5712
3812,5768
3812,5769
3812,5770
3812,5771
3812,5772
3812,5773
3812,5774
3812,5775
3812,5781
3812,5782
3812,5783
3812,5784
3812,5785
3813,3981
3813,3982
3813,3983
3813,3984
3813,3985
3813,5680
3813,5681
3813,5682
3813,5705
3813,5770
3813,5771
3813,5772
3813,5773
3813,5774
3813,5775
3813,5776
3813,5777
3813,5779
3813,5780
3813,5781
3813,5782
3813,5783
3814,3980
3814,3981
3814,3982
3814,3983
3814,3985
3814,3986
3814,3987
3814,3988
3814,3989
3814,5681
3814,5682
3814,5705
3814,5706
3814,5707
3814,5774
3814,5775
3815,3980
3815,3981
3815,3982
3815,3983
3815,3985
3815,3987
3815,3988
3815,3989
3815,3990
3815,5683
3815,5685
3816,3980
3816,3981
3816,3982
3816,3983
3816,3988
3816,3989
3816,5684
3816,5685
3816,5686
3816,5687
3817,3976
3817,3980
3817,3981
3817,3988
3817,3989
3818,3988
3894,5358
3894,5359
3894,5360
3894,5361
3895,5356
3895,5357
3895,5358
3895,5359
3895,5360
3895,5370
3895,5371
3895,5372
3895,5373
3895,5374
3895,5375
3895,5376
3896,5356
3896,5357
3896,5360
3896,5366
3896,5367
3896,5368
3896,5372
3896,5373
3896,5374
3896,5375
3896,5376
3896,5377
3897,5360
3897,5366
3897,5367
3897,5368
3897,5369
3897,5370
3897,5371
3897,5372
3897,5373
3897,5374
3897,5375
3897,5376
3897,5377
3897,5408
3897,5409
3897,5410
3897,5411
3898,5344
3898,5345
3898,5360
3898,5361
3898,5366
3898,5367
3898,5369
3898,5370
3898,5371
3898,5372
3898,5376
3898,5377
3898,5378
3898,5379
3898,5408
3898,5409
3898,5410
3898,5411
3899,5343
3899,5344
3899,5361
3899,5362
3899,5364
3899,5365
3899,5366
3899,5379
3899,5380
3899,5381
3899,5402
3899,5409
3899,5410
3899,5411
3900,5342
3900,5364
3900,5365
3900,5380
3900,5381
3900,5382
3900,5383
3900,5384
3900,5402
3901,5380
3901,5384
3901,5385
3901,5386
3902,5385
3902,5386
3902,5418
3903,5385
3903,5386
3904,5340
3904,5385
3904,5386
3905,5385
3905,5386
3905,5392
3905,5393
3905,5400
3905,5401
3905,5422
3906,5386
3906,5391
3906,5392
3906,5393
3906,5394
3906,5400
3906,5401
3906,5422
3906,5423
3906,5424
3906,5425
3906,5426
3907,5386
3907,5387
3907,5388
3907,5389
3907,5390
3907,5391
3907,5394
3907,5400
3907,5401
3907,5422
3907,5423
3907,5424
3907,5425
3907,5426
3908,5386
3908,5387
3908,5388
3908,5389
3908,5390
3908,5391
3908,5421
3908,5422
3908,5423
3908,5424
3909,5386
3909,5387
3909,5388
3909,5389
3909,5390
3909,5391
3909,5396
3909,5397
3909,5398
3909,5419
3909,5420
3909,5421
3909,5422
3909,5423
3910,5339
3910,5387
3910,5388
3910,5389
3910,5390
3910,5391
3910,5398
3910,5399
3910,5400
3910,5401
3910,5402
3910,5418
3910,5419
3911,5339
3911,5340
3911,5387
3911,5388
3911,5389
3911,5390
3911,5395
3911,5400
3911,5401
3911,5402
3911,5403
3911,5404
3911,5407
3911,5408
3911,5409
3911,5419
3911,5420
3912,5339
3912,5340
3912,5388
3912,5389
3912,5390
3912,5395
3912,5401
3912,5402
3912,5403
3912,5404
3912,5405
3912,5406
3912,5407
3912,5408
3912,5409
3912,5410
3912,5411
3912,5420
3912,5421
3913,5395
3913,5401
3913,5402
3913,5403
3913,5404
3913,5405
3913,5406
3913,5407
3913,5408
3913,5409
3913,5410
3913,5411
3913,5412
3913,5420
3913,5421
3914,5396
3914,5406
3914,5407
3914,5408
3914,5409
3914,5410
3914,5411
3914,5413
3914,5420
3914,5421
3914,5422
3915,5342
3915,5396
3915,5397
3915,5398
3915,5408
3915,5409
3915,5420
3916,5397
3916,5398
3916,5399
3917,5343
3917,5397
3917,5398
3917,5399
3917,5400
3918,5343
3918,5398
3918,5399
3918,5400
3918,5527
3919,5343
3919,5344
3919,5398
3919,5399
3919,5400
3919,5401
3919,5525
3919,5526
3919,5527
3919,5528
3920,5344
3920,5345
3920,5397
3920,5398
3920,5399
3920,5400
3920,5401
3920,5402
3920,5408
3920,5409
3920,5525
3920,5526
3920,5527
3920,5528
3921,5345
3921,5397
3921,5398
3921,5399
3921,5400
3921,5401
3921,5402
3921,5403
3921,5404
3921,5406
3921,5407
3921,5408
3921,5409
3921,5410
3921,5528
3922,5346
3922,5396
3922,5397
3922,5398
3922,5399
3922,5400
3922,5401
3922,5402
3922,5403
3922,5404
3922,5405
3922,5406
3922,5407
3922,5408
3922,5409
3922,5410
3922,5411
3922,5528
3923,5347
3923,5397
3923,5398
3923,5399
3923,5400
3923,5401
3923,5402
3923,5403
3923,5404
3923,5405
3923,5406
3923,5407
3923,5408
3923,5409
3923,5410
3923,5411
3923,5528
3924,5347
3924,5397
3924,5398
3924,5399
3924,5400
3924,5401
3924,5402
3924,5403
3924,5404
3924,5405
3924,5406
3924,5407
3924,5408
3924,5409
3924,5410
3924,5411
3924,5412
3924,5522
3924,5523
3924,5527
3925,5398
3925,5399
3925,5400
3925,5401
3925,5402
3925,5403
3925,5404
3925,5405
3925,5406
3925,5407
3925,5408
3925,5409
3925,5410
3925,5411
3925,5412
3925,5522
3925,5523
3925,5527
3926,5399
3926,5400
3926,5401
3926,5402
3926,5403
3926,5404
3926,5405
3926,5406
3926,5407
3926,5408
3926,5409
3926,5410
3926,5411
3926,5412
3926,5522
3926,5523
3927,5400
3927,5401
3927,5402
3927,5403
3927,5404
3927,5405
3927,5406
3927,5407
3927,5410
3927,5411
3927,5412
3927,5522
3928,5402
3928,5403
3928,5404
3928,5411
3929,5349
3929,5403
3929,5404
3929,5525
3929,5526
3930,5404
3930,5405
3931,5405
3931,5406
3931,5407
3931,5522
3932,5406
3932,5407
3932,5408
3932,5409
3932,5727
3933,5408
3933,5409
3933,5410
3933,5725
3933,5726
3933,5727
3933,5728
3934,5409
3934,5410
3934,5725
3934,5726
3934,5727
3934,5728
3934,5729
3935,5410
3935,5411
3935,5725
3935,5726
3935,5727
3935,5728
3935,5729
3936,5411
3936,5412
3936,5423
3936,5424
3936,5726
3936,5727
3936,5728
3936,5729
3936,5730
3937,5412
3937,5413
3937,5422
3937,5423
3937,5424
3937,5726
3937,5727
3937,5728
3937,5729
3937,5730
3938,5401
3938,5402
3938,5403
3938,5404
3938,5405
3938,5406
3938,5415
3938,5416
3938,5417
3938,5419
3938,5420
3938,5422
3938,5423
3938,5424
3938,5425
3938,5728
3938,5729
3938,5730
3938,5731
3939,5401
3939,5402
3939,5403
3939,5404
3939,5405
3939,5406
3939,5407
3939,5419
3939,5420
3939,5421
3939,5424
3939,5425
3939,5426
3939,5432
3939,5434
3939,5704
3939,5705
3939,5706
3939,5707
3939,5724
3939,5725
3939,5728
3939,5729
3939,5730
3939,5731
3939,5732
3939,5733
3940,5401
3940,5402
3940,5403
3940,5404
3940,5405
3940,5406
3940,5407
3940,5432
3940,5433
3940,5434
3940,5705
3940,5706
3940,5707
3940,5708
3940,5709
3940,5729
3940,5730
3940,5731
3940,5732
3940,5733
3940,5734
3941,5401
3941,5402
3941,5403
3941,5404
3941,5405
3941,5406
3941,5407
3941,5408
3941,5706
3941,5707
3941,5708
3941,5709
3941,5710
3941,5730
3941,5731
3941,5732
3941,5733
3941,5734
3941,5735
3942,5402
3942,5403
3942,5404
3942,5405
3942,5409
3942,5410
3942,5411
3942,5412
3942,5709
3942,5710
3942,5711
3942,5731
3942,5732
3942,5733
3942,5734
3942,5735
3943,5402
3943,5403
3943,5413
3943,5414
3943,5415
3943,5416
3943,5417
3943,5418
3943,5419
3943,5710
3943,5711
3943,5712
3944,5402
3944,5416
3944,5417
3944,5418
3944,5419
3944,5420
3944,5421
3944,5422
3944,5423
3944,5426
3944,5427
3944,5428
3944,5429
3944,5712
3945,5368
3945,5398
3945,5399
3945,5400
3945,5401
3945,5416
3945,5417
3945,5418
3945,5419
3945,5420
3945,5421
3945,5422
3945,5423
3945,5424
3945,5430
3945,5431
3945,5432
3945,5433
3945,5713
3946,5397
3946,5398
3946,5399
3946,5400
3946,5415
3946,5416
3946,5417
3946,5418
3946,5419
3946,5713
3946,5714
3947,5397
3947,5398
3947,5399
3947,5400
3947,5416
3947,5417
3948,5397
3948,5398
3949,5397
3949,5398
3949,5706
3950,5390
3950,5391
3950,5392
3950,5393
3950,5394
3950,5395
3950,5396
3950,5707
3950,5708
3950,5715
3951,5388
3951,5389
3951,5390
3951,5391
3951,5392
3951,5393
3951,5394
3951,5395
3951,5709
3951,5715
3952,5387
3952,5388
3952,5389
3952,5390
3952,5391
3952,5392
3952,5393
3952,5394
3952,5711
3953,5386
3953,5387
3953,5388
3953,5389
3953,5390
3953,5391
3953,5392
3953,5393
3953,5394
3953,5395
3953,5713
3953,5714
3954,5386
3954,5387
3954,5388
3954,5389
3954,5390
3954,5391
3954,5392
3954,5393
3954,5394
3954,5395
3954,5396
3954,5397
3955,5387
3955,5388
3955,5389
3955,5390
3955,5391
3955,5392
3955,5393
3955,5394
3955,5395
3955,5396
3955,5397
3955,5398
3956,5378
3956,5395
3956,5402
3957,5379
3959,5381
3959,5399
3959,5400
3960,5381
3960,5392
3960,5393
3960,5394
3961,5382
3961,5391
3961,5392
3961,5393
3961,5394
3962,5382
3962,5390
3962,5391
3962,5392
3962,5393
3962,5394
3963,5390
3963,5391
3963,5392
3963,5393
3963,5394
3964,5385
3964,5391
3964,5392
3964,5393
3964,5394
3965,5391
3965,5392
3965,5393
3965,5394
3966,5392
3966,5393
3967,5392
4079,5561
4079,5562
4079,5563
4079,5566
4079,5567
4080,5563
4080,5564
4080,5565
4080,5566
4080,5567
4080,5568
4081,5564
4081,5565
4081,5566
4081,5567
4081,5568
4082,5565
4082,5566
4082,5567
4082,5568
4083,5566
4083,5567
4083,5568
4083,5569
4084,5566
4084,5567
4084,5568
4084,5569
4084,5570
4085,5567
4085,5568
4085,5569
4085,5570
4085,5571
4086,5567
4086,5568
4086,5569
4086,5570
4087,5566
4087,5567
4087,5568
4088,5566
4096,5293
4097,5292
4097,5293
4097,5294
4098,5293
4098,5294
4099,5293
4099,5294
4099,5295
4100,5294
4100,5295
4100,5296
4101,5295
4101,5296
4102,5295
4102,5296
4102,5297
4103,5296
4103,5297
4103,5298
4104,5297
4104,5298
4105,5298
4106,5300
4108,5310
4108,5311
4109,5310
4109,5311
4110,5309
4110,5310
4110,5311
4111,5311
4112,5311
4112,5312
4113,5311
4113,5312
4129,6210
4129,6211
4130,6209
4130,6210
4130,6211
4131,6205
4131,6206
4132,6204
4132,6205
4132,6211
4133,6202
4133,6203
4133,6211
4133,6214
4133,6215
4133,6216
4133,6217
4133,6218
4133,6219
4133,6220
4133,6221
4133,6222
4134,6200
4134,6201
4134,6202
4134,6203
4134,6211
4134,6213
4134,6214
4134,6215
4134,6216
4134,6217
4134,6218
4134,6219
4134,6220
4134,6221
4134,6222
4134,6223
4134,6224
4134,6225
4134,6226
4135,6199
4135,6200
4135,6201
4135,6202
4135,6203
4135,6212
4135,6213
4135,6214
4135,6215
4135,6216
4135,6217
4135,6218
4135,6219
4135,6220
4135,6221
4135,6222
4135,6223
4135,6224
4135,6225
4135,6226
4136,6199
4136,6200
4136,6201
4136,6202
4136,6203
4136,6213
4136,6214
4136,6215
4136,6217
4136,6218
4136,6219
4136,6220
4136,6221
4136,6222
4136,6223
4136,6224
4136,6225
4137,6198
4137,6199
4137,6200
4137,6214
4137,6217
4137,6218
4137,6219
4137,6220
4137,6221
4137,6222
4137,6223
4137,6224
4137,6225
4138,6196
4138,6197
4138,6198
4138,6199
4138,6200
4138,6214
4138,6217
4138,6218
4138,6219
4138,6220
4138,6221
4138,6222
4138,6223
4138,6224
4138,6225
4139,6196
4139,6197
4139,6198
4139,6219
4139,6220
4139,6221
4139,6222
4139,6223
4139,6224
4140,6195
4140,6220
4140,6221
4140,6222
4140,6223
4140,6224
4141,6195
4141,6219
4141,6220
4141,6221
4141,6222
4141,6223
4141,6224
4142,6194
4142,6218
4142,6219
4142,6220
4142,6221
4142,6222
4143,6194
4143,6200
4143,6201
4143,6214
4143,6216
4144,6200
4144,6201
4144,6202
4144,6214
4144,6215
4144,6216
4144,6217
4145,6200
4145,6201
4145,6202
4145,6213
4145,6214
4145,6215
4145,6216
4145,6217
4146,6200
4146,6201
4146,6202
4146,6213
4146,6214
4146,6215
4146,6216
4147,6200
4147,6201
4147,6202
4147,6213
4147,6214
4147,6215
4148,6199
4148,6200
4148,6201
4148,6202
4148,6203
4148,6213
4148,6214
4148,6215
4149,6195
4149,6198
4149,6199
4149,6200
4149,6201
4149,6202
4149,6203
4149,6213
4149,6214
4149,6215
4150,6196
4150,6197
4150,6198
4150,6199
4150,6200
4150,6201
4150,6202
4150,6203
4150,6213
4150,6214
4150,6215
4151,6196
4151,6197
4151,6198
4151,6199
4151,6200
4151,6201
4151,6213
4151,6214
4152,6196
4152,6197
4152,6198
4152,6199
4152,6200
4152,6201
4152,6211
4152,6212
4152,6213
4152,6214
4153,6195
4153,6196
4153,6197
4153,6198
4153,6199
4153,6210
4153,6211
4153,6212
4153,6213
4154,6194
4154,6195
4154,6196
4154,6197
4154,6198
4154,6209
4154,6210
4154,6211
4155,6193
4155,6194
4155,6195
4155,6196
4155,6197
4156,6193
4156,6194
4156,6195
4156,6196
4156,6197
4156,6198
4156,6199
4156,6200
4156,6206
4156,6207
4156,6208
4156,6209
4157,6194
4157,6195
4157,6196
4157,6197
4157,6205
4157,6206
4157,6207
4157,6208
4158,6196
4163,6215
4163,6216
4164,6214
4164,6215
4164,6216
4164,6217
4164,6218
4164,6219
4164,6220
4164,6221
4165,6213
4165,6214
4165,6215
4165,6216
4165,6217
4165,6218
4165,6219
4165,6220
4165,6221
4166,6213
4166,6214
4166,6215
4166,6216
4166,6217
4166,6218
4166,6219
4166,6220
4166,6221
4167,6212
4167,6213
4167,6214
4167,6215
4167,6216
4167,6217
4167,6218
4167,6219
4167,6220
4168,6213
4168,6214
4168,6215
4168,6216
4168,6217
4168,6218
4168,6219
4169,6214
4169,6215
4172,3981
4172,5078
4173,3980
4173,3981
4174,3981
4175,3981
4175,3982
4175,5085
4176,3983
4176,3984
4176,5085
4177,3984
4177,3985
4177,5080
4178,3985
4178,3986
4179,3978
4179,3984
4179,3985
4179,3986
4180,3978
4180,3979
4181,3977
4181,3978
4181,3979
4182,3976
4182,3977
4182,3978
4183,3977
4183,3978
4184,3978
4184,5134
4185,3977
4185,3978
4185,5134
4186,3978
4186,5134
4186,5135
4187,3977
4187,3978
4187,3979
4187,5134
4188,3978
4188,3979
4188,5133
4188,5134
4189,3978
4189,3979
4189,5104
4189,5105
4189,5134
4190,3978
4190,3979
4190,5134
4190,5250
4191,3977
4191,3978
4191,3979
4192,3978
4192,3979
4192,5249
4193,3979
4193,5249
4194,3483
4194,3979
4195,3979
4195,5248
4196,3482
4196,3483
4196,3484
4196,3485
4196,5248
4197,3480
4197,3481
4197,3482
4198,5094
4199,3485
4199,3486
4199,3487
4199,5055
4199,5094
4199,5247
4199,5248
4200,3494
4200,3495
4200,3496
4200,3501
4200,5052
4200,5247
4200,5248
4201,3494
4201,3495
4201,3496
4201,5248
4201,5249
4202,3486
4202,3494
4202,3495
4202,3496
4202,3500
4202,5049
4202,5249
4202,5250
4203,3491
4203,3492
4203,3493
4203,3494
4203,5049
4204,3484
4204,3491
4204,3492
4204,3493
4204,3494
4204,5047
4205,3491
4205,3492
4205,3493
4205,5047
4206,3490
4206,3491
4206,3492
4206,3493
4206,3494
4207,3490
4207,3491
4207,3492
4207,3493
4207,3494
4207,3497
4208,3492
4208,3493
4209,3492
4209,3493
4209,3494
4209,3498
4210,3492
4210,3493
4210,3494
4210,3495
4211,3492
4211,3493
4211,3494
4211,5084
4213,5070
4213,5071
4214,5071
4214,5072
4214,5073
4215,3500
4215,5073
4215,5074
4215,5080
4217,3498
4217,3499
4225,3496
4226,3496
4227,3494
4227,3496
4227,3530
4230,3533
4230,3534
4231,3532
4231,3533
4231,5766
4232,3526
4232,3532
4232,3533
4233,3532
4233,3533
4233,5770
4234,3526
4234,3527
4234,3528
4234,3529
4234,3530
4234,3533
4234,5771
4235,5771
4235,5772
4236,5772
4237,5772
4238,5772
4239,5772
4241,5773
4242,5773
4246,5770
4246,5771
4247,5768
4247,5769
4247,5770
4248,5744
4248,5745
4248,5746
4248,5747
4248,5748
4248,5749
4248,5750
4248,5751
4248,5752
4248,5753
4248,5754
4248,5756
4248,5757
4248,5767
4248,5768
4248,5769
4248,5770
4249,3472
4249,5740
4249,5741
4249,5742
4249,5743
4249,5744
4249,5745
4249,5746
4249,5747
4249,5748
4249,5749
4249,5750
4249,5751
4249,5758
4249,5759
4249,5769
4250,5735
4250,5736
4250,5737
4250,5738
4250,5739
4250,5760
4250,5761
4251,5761
4251,5762
4251,5763
4252,3597
4252,5761
4252,5762
4252,5763
4252,5764
4252,5765
4253,3597
4253,5762
4253,5763
4253,5764
4253,5765
4253,5766
4254,5762
4254,5763
4254,5764
4254,5765
4254,5766
4255,3604
4255,3605
4255,5762
4255,5763
4255,5764
4255,5765
4255,5766
4255,5767
4256,3595
4256,3606
4256,5763
4256,5764
4256,5765
4256,5766
4256,5767
4257,3608
4257,3609
4257,3629
4257,5763
4257,5764
4257,5765
4257,5766
4257,5767
4257,5768
4258,3622
4258,5763
4258,5764
4258,5765
4258,5766
4258,5767
4258,5768
4259,3629
4259,5764
4259,5765
4259,5766
4259,5767
4259,5768
4260,3624
4260,5765
4260,5766
4260,5767
4260,5768
4261,5766
4261,5767
4261,5768
4261,5769
4262,3625
4262,5767
4262,5768
4262,5769
4262,5770
4263,5767
4263,5768
4263,5769
4263,5770
4264,5768
4264,5769
4264,5770
4265,3625
4265,5768
4265,5769
4266,5769
4267,3618
4267,5769
4268,3618
4305,5565
4306,5566
4306,5567
4307,5567
4308,5567
4308,5568
4309,5568
4312,5574
4313,5574
4314,5574
4315,5574
4316,5573
4321,5421
4322,5421
4322,6004
4322,6005
4322,6006
4323,6003
4323,6004
4323,6005
4323,6006
4323,6007
4324,5420
4324,6002
4324,6003
